"DATA_CONTABILE","importo","natura_controp","CTP_CAPOGRU","ctp_controp","NATURA_RAPPORTO","infragruppo","location","statoctp","maturity"
20101231,0.39,"BANCA ESTERA NON TICKER",100118,999999,"IMPIEGHI UNSECURED",0,"estero","ARGENTINA","nonsignif"
20101231,1.17,"BANCA ESTERA NON TICKER",100118,999999,"SOFFERENZE",0,"estero","ARGENTINA","nonsignif"
20101231,0.07,"BANCA ESTERA NON TICKER",100118,999999,"SOFFERENZE",0,"estero","ARGENTINA","overnight"
20101231,4.91,"BANCA ESTERA NON TICKER",100119,999999,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,0.27,"BANCA ESTERA NON TICKER",100119,999999,"IMPIEGHI UNSECURED",0,"estero","ARGENTINA","longterm"
20101231,0.13,"BANCA ESTERA NON TICKER",100119,999999,"IMPIEGHI UNSECURED",0,"estero","ARGENTINA","nonsignif"
20101231,0.05,"BANCA ESTERA TICKER",100119,100169,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,1.36,"BANCA ESTERA TICKER",100119,100016,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,2.18,"BANCA ESTERA TICKER",100119,100553,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,1.57,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,0.04,"BANCA ESTERA TICKER",100457,100169,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,0.14,"BANCA ESTERA TICKER",100457,100016,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,0.07,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20101231,0,"BANCA ESTERA TICKER",100398,100398,"DEBITI UNSECURED",1,"estero","ARGENTINA","overnight"
20101231,0.12,"BANCA ESTERA NON TICKER",100118,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20101231,0.09,"BANCA ESTERA TICKER",100118,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.84,"BANCA ESTERA TICKER",100118,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.73,"BANCA ESTERA TICKER",100118,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.33,"BANCA ESTERA TICKER",100097,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,1.1,"BANCA ESTERA TICKER",100100,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.18,"BANCA ESTERA NON TICKER",100119,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20101231,0.04,"BANCA ESTERA TICKER",100119,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100119,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.12,"BANCA ESTERA TICKER",100119,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,7.27,"BANCA ESTERA TICKER",100119,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,1.11,"BANCA ESTERA TICKER",100119,100158,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","longterm"
20101231,0.6,"BANCA ESTERA TICKER",100119,100158,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20101231,0.07,"BANCA ESTERA TICKER",100123,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.28,"BANCA ESTERA TICKER",100457,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,37.42,"BANCA ESTERA TICKER",100457,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20101231,15.57,"BANCA ESTERA TICKER",100457,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.2,"BANCA ESTERA TICKER",100457,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.42,"BANCA ESTERA TICKER",100457,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.03,"BANCA ESTERA TICKER",100465,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.03,"BANCA ESTERA TICKER",100467,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.13,"BANCA ESTERA TICKER",100272,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.04,"BANCA ESTERA TICKER",100277,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,1.28,"BANCA ESTERA TICKER",100365,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.02,"BANCA ESTERA TICKER",100366,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.06,"BANCA ESTERA TICKER",100367,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,12.47,"BANCA ESTERA TICKER",100278,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.08,"BANCA ESTERA TICKER",100297,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100304,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.07,"BANCA ESTERA TICKER",100309,100070,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.06,"BANCA ESTERA TICKER",100309,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.02,"BANCA ESTERA TICKER",100309,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA NON TICKER",100717,999999,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0,"BANCA ESTERA TICKER",100754,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.06,"BANCA ESTERA TICKER",100755,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.04,"BANCA ESTERA TICKER",100756,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0,"BANCA ESTERA TICKER",100757,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.11,"BANCA ESTERA TICKER",100758,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.02,"BANCA ESTERA TICKER",100760,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100724,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100724,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.12,"BANCA ESTERA TICKER",100726,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.12,"BANCA ESTERA TICKER",100729,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.13,"BANCA ESTERA TICKER",100731,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0,"BANCA ESTERA TICKER",100731,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.08,"BANCA ESTERA TICKER",100732,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100734,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100736,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100738,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0,"BANCA ESTERA TICKER",100373,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,1.2,"BANCA ESTERA TICKER",100377,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100066,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.42,"BANCA ESTERA TICKER",100066,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.52,"BANCA ESTERA TICKER",100066,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.39,"BANCA ESTERA TICKER",100066,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.45,"BANCA ESTERA TICKER",100066,100158,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20101231,3.32,"BANCA ESTERA TICKER",100398,100382,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20101231,0.26,"BANCA ESTERA TICKER",100398,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,1.14,"BANCA ESTERA TICKER",100559,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100151,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20101231,0.01,"FILIAZIONE BANCA ITALIANA",100118,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.02,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,5.5,"BANCA ESTERA NON TICKER",100095,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,0.34,"FILIAZIONE BANCA ITALIANA",100097,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.13,"BANCA ESTERA TICKER",100097,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.05,"BANCA ESTERA NON TICKER",100100,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.13,"BANCA ESTERA TICKER",100100,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,1000,"FILIAZIONE BANCA ITALIANA",100119,100119,"DEBITI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20101231,256.86,"FILIAZIONE BANCA ITALIANA",100119,100119,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20101231,240,"FILIAZIONE BANCA ITALIANA",100119,100119,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","longterm"
20101231,1000,"FILIAZIONE BANCA ITALIANA",100119,100119,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20101231,20,"FILIAZIONE BANCA ITALIANA",100119,100044,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,10,"BANCA ESTERA NON TICKER",100119,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20101231,1.36,"BANCA ESTERA NON TICKER",100119,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.22,"BANCA ESTERA TICKER",100119,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.31,"BANCA ESTERA TICKER",100119,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.09,"BANCA ESTERA TICKER",100119,100155,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0,"FILIAZIONE BANCA ITALIANA",100123,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0,"BANCA ESTERA NON TICKER",100123,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100123,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,10,"BANCA ESTERA TICKER",100123,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20101231,0.01,"BANCA ESTERA TICKER",100123,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,2.23,"FILIAZIONE BANCA ITALIANA",100457,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0,"FILIALE BANCA ITALIANA",100457,100457,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20101231,45.34,"FILIALE BANCA ITALIANA",100457,100258,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20101231,10,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,11.64,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,23.74,"BANCA ESTERA NON TICKER",100457,999999,"IMPIEGHI SECURED",0,"estero","AUSTRIA","nonsignif"
20101231,75,"BANCA ESTERA TICKER",100457,100400,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,18.62,"BANCA ESTERA TICKER",100457,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,2.33,"BANCA ESTERA TICKER",100457,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,25,"FILIAZIONE BANCA ITALIANA",100459,100459,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20101231,0.01,"BANCA ESTERA TICKER",100464,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,732.9,"FILIAZIONE BANCA ITALIANA",100044,100044,"DEBITI UNSECURED",1,"estero","AUSTRIA","longterm"
20101231,385.73,"FILIAZIONE BANCA ITALIANA",100044,100044,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20101231,3.00E-006,"BANCA ESTERA TICKER",100048,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.01,"BANCA ESTERA NON TICKER",100263,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.06,"FILIAZIONE BANCA ITALIANA",100272,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.08,"FILIAZIONE BANCA ITALIANA",100277,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.7,"BANCA ESTERA TICKER",100064,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,9,"BANCA ESTERA TICKER",100064,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20101231,0.16,"BANCA ESTERA NON TICKER",100367,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,13.55,"BANCA ESTERA NON TICKER",100367,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,0.26,"BANCA ESTERA TICKER",100367,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,3.02,"FILIAZIONE BANCA ITALIANA",100278,100044,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,3.06,"BANCA ESTERA NON TICKER",100278,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,1.1,"BANCA ESTERA TICKER",100278,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.01,"BANCA ESTERA NON TICKER",100280,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.04,"BANCA ESTERA TICKER",100280,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.18,"FILIAZIONE BANCA ITALIANA",100304,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.02,"FILIAZIONE BANCA ITALIANA",100309,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.05,"BANCA ESTERA TICKER",100309,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.12,"BANCA ESTERA TICKER",100309,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0,"FILIAZIONE BANCA ITALIANA",100754,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,48.74,"BANCA ESTERA NON TICKER",100754,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20101231,0.1,"BANCA ESTERA NON TICKER",100754,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.18,"BANCA ESTERA TICKER",100754,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.03,"BANCA ESTERA TICKER",100754,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0,"FILIAZIONE BANCA ITALIANA",100755,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100755,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,5,"BANCA ESTERA TICKER",100755,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20101231,0,"FILIAZIONE BANCA ITALIANA",100756,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.01,"BANCA ESTERA TICKER",100756,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.03,"BANCA ESTERA TICKER",100757,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.03,"BANCA ESTERA TICKER",100760,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.29,"FILIAZIONE BANCA ITALIANA",100724,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,2.4,"BANCA ESTERA TICKER",100724,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20101231,0,"BANCA ESTERA TICKER",100729,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.28,"BANCA ESTERA TICKER",100732,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0,"FILIAZIONE BANCA ITALIANA",100734,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0,"BANCA ESTERA TICKER",100734,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.29,"BANCA ESTERA NON TICKER",100736,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,0.71,"BANCA ESTERA TICKER",100736,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,1.36,"BANCA ESTERA TICKER",100736,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20101231,0.03,"BANCA ESTERA TICKER",100736,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,2538.57,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","longterm"
20101231,121.2,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20101231,0.01,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20101231,0.04,"FILIAZIONE BANCA ITALIANA",100066,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.01,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.02,"BANCA ESTERA TICKER",100066,100373,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.08,"BANCA ESTERA TICKER",100066,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.23,"FILIAZIONE BANCA ITALIANA",100559,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.08,"BANCA ESTERA NON TICKER",100559,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,24.25,"BANCA ESTERA TICKER",100559,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,0.4,"BANCA ESTERA TICKER",100559,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20101231,4.75,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","longterm"
20101231,12.45,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","nonsignif"
20101231,172.74,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","overnight"
20101231,0.64,"FILIAZIONE BANCA ITALIANA",100118,100118,"IMPIEGHI UNSECURED",1,"estero","BELGIO","nonsignif"
