"DATA_CONTABILE","importo","natura_controp","CTP_CAPOGRU","ctp_controp","NATURA_RAPPORTO","infragruppo","location","statoctp","maturity"
20081231,0.06,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AFGHANISTAN","overnight"
20081231,0.57,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","AFGHANISTAN","overnight"
20081231,3.68,"BANCA ESTERA NON TICKER",100066,999999,"IMPIEGHI UNSECURED",0,"estero","AFGHANISTAN","longterm"
20081231,0.12,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,0.03,"BANCA ESTERA NON TICKER",100118,999999,"IMPIEGHI UNSECURED",0,"estero","ALGERIA","longterm"
20081231,0,"BANCA ESTERA NON TICKER",100118,999999,"IMPIEGHI UNSECURED",0,"estero","ALGERIA","nonsignif"
20081231,0.02,"BANCA ESTERA NON TICKER",100118,999999,"SOFFERENZE",0,"estero","ALGERIA","nonsignif"
20081231,0.03,"BANCA ESTERA NON TICKER",100094,999999,"IMPIEGHI UNSECURED",0,"estero","ALGERIA","longterm"
20081231,0.03,"BANCA ESTERA NON TICKER",100119,999999,"IMPIEGHI UNSECURED",0,"estero","ALGERIA","longterm"
20081231,6.83,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","ALGERIA","nonsignif"
20081231,1.47,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,58.44,"BANCA ESTERA TICKER",100457,100170,"DEBITI UNSECURED",0,"estero","ALGERIA","nonsignif"
20081231,0.07,"BANCA ESTERA TICKER",100457,100170,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100287,100559,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,0.24,"BANCA ESTERA NON TICKER",100729,999999,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,0.18,"BANCA ESTERA NON TICKER",100729,999999,"IMPIEGHI UNSECURED",0,"estero","ALGERIA","longterm"
20081231,1.15,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100066,100170,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,0.57,"BANCA ESTERA NON TICKER",100398,999999,"IMPIEGHI UNSECURED",0,"estero","ALGERIA","nonsignif"
20081231,0.72,"BANCA ESTERA NON TICKER",100151,999999,"DEBITI UNSECURED",0,"estero","ALGERIA","nonsignif"
20081231,0.15,"BANCA ESTERA NON TICKER",100151,999999,"DEBITI UNSECURED",0,"estero","ALGERIA","overnight"
20081231,0.1,"BANCA ESTERA NON TICKER",100151,999999,"IMPIEGHI UNSECURED",0,"estero","ALGERIA","longterm"
20081231,4.69,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","ANDORRA","nonsignif"
20081231,60.27,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","ANDORRA","nonsignif"
20081231,0.18,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","ANDORRA","overnight"
20081231,40.2,"BANCA ESTERA TICKER",100457,100380,"DEBITI UNSECURED",0,"estero","ANDORRA","nonsignif"
20081231,0.12,"BANCA ESTERA TICKER",100457,100380,"DEBITI UNSECURED",0,"estero","ANDORRA","overnight"
20081231,2.08,"BANCA ESTERA NON TICKER",100272,999999,"DEBITI UNSECURED",0,"estero","ANDORRA","nonsignif"
20081231,0.06,"BANCA ESTERA TICKER",100066,100380,"DEBITI UNSECURED",0,"estero","ANDORRA","overnight"
20081231,0.1,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","ARABIA SAUDITA","overnight"
20081231,0,"BANCA ESTERA NON TICKER",100123,999999,"DEBITI UNSECURED",0,"estero","ARABIA SAUDITA","overnight"
20081231,0.57,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","ARABIA SAUDITA","overnight"
20081231,0.57,"BANCA ESTERA NON TICKER",100457,999999,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","nonsignif"
20081231,0.02,"BANCA ESTERA NON TICKER",100287,999999,"DEBITI UNSECURED",0,"estero","ARABIA SAUDITA","overnight"
20081231,0.01,"BANCA ESTERA NON TICKER",100287,999999,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","longterm"
20081231,4.93,"BANCA ESTERA NON TICKER",100287,999999,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","nonsignif"
20081231,0.24,"BANCA ESTERA TICKER",100304,100386,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","nonsignif"
20081231,0.17,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","ARABIA SAUDITA","overnight"
20081231,0.25,"BANCA ESTERA NON TICKER",100066,999999,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","longterm"
20081231,0.12,"BANCA ESTERA NON TICKER",100066,999999,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","nonsignif"
20081231,2.36,"BANCA ESTERA NON TICKER",100398,999999,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","nonsignif"
20081231,9.5,"BANCA ESTERA NON TICKER",100151,999999,"DEBITI UNSECURED",0,"estero","ARABIA SAUDITA","nonsignif"
20081231,0.09,"BANCA ESTERA NON TICKER",100151,999999,"IMPIEGHI UNSECURED",0,"estero","ARABIA SAUDITA","longterm"
20081231,0.05,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20081231,1.69,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20081231,0.16,"BANCA ESTERA TICKER",100457,100169,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20081231,0.23,"BANCA ESTERA TICKER",100457,100016,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20081231,0.77,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100398,100398,"DEBITI UNSECURED",1,"estero","ARGENTINA","overnight"
20081231,1.01,"BANCA ESTERA TICKER",100118,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,1.11,"BANCA ESTERA TICKER",100118,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,1.08,"BANCA ESTERA TICKER",100118,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100118,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,1.15,"BANCA ESTERA TICKER",100097,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.05,"BANCA ESTERA TICKER",100100,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.58,"BANCA ESTERA TICKER",100123,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.09,"BANCA ESTERA TICKER",100123,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,1.14,"BANCA ESTERA TICKER",100457,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.29,"BANCA ESTERA TICKER",100457,100068,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,1.03,"BANCA ESTERA TICKER",100457,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.12,"BANCA ESTERA TICKER",100457,100191,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","longterm"
20081231,0.36,"BANCA ESTERA TICKER",100457,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.29,"BANCA ESTERA TICKER",100457,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100463,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100465,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100467,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.96,"BANCA ESTERA TICKER",100272,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.26,"BANCA ESTERA TICKER",100272,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.06,"BANCA ESTERA TICKER",100277,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100365,100370,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.05,"BANCA ESTERA TICKER",100365,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100366,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.1,"BANCA ESTERA TICKER",100367,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,14.29,"BANCA ESTERA TICKER",100278,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.04,"BANCA ESTERA TICKER",100287,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.68,"BANCA ESTERA TICKER",100287,100382,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20081231,0.01,"BANCA ESTERA TICKER",100287,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,11.05,"BANCA ESTERA TICKER",100287,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100288,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.48,"BANCA ESTERA TICKER",100297,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.07,"BANCA ESTERA TICKER",100309,100070,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100309,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100309,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.1,"BANCA ESTERA NON TICKER",100717,999999,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100754,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.03,"BANCA ESTERA TICKER",100755,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.05,"BANCA ESTERA TICKER",100756,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100757,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.06,"BANCA ESTERA TICKER",100758,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100760,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.24,"BANCA ESTERA TICKER",100724,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100724,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.3,"BANCA ESTERA TICKER",100726,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.12,"BANCA ESTERA TICKER",100729,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100731,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.05,"BANCA ESTERA TICKER",100731,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.09,"BANCA ESTERA TICKER",100732,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100734,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100736,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100736,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100738,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100373,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.79,"BANCA ESTERA TICKER",100377,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100066,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,3.32,"BANCA ESTERA TICKER",100066,100382,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20081231,2.09,"BANCA ESTERA TICKER",100066,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.42,"BANCA ESTERA TICKER",100066,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100066,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.23,"BANCA ESTERA TICKER",100398,100382,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20081231,0.12,"BANCA ESTERA TICKER",100398,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.19,"BANCA ESTERA TICKER",100559,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100151,100370,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20081231,99.56,"FILIAZIONE BANCA ITALIANA",100118,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.18,"FILIAZIONE BANCA ITALIANA",100118,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,18.87,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,2.65,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,7.19,"BANCA ESTERA NON TICKER",100118,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.07,"BANCA ESTERA TICKER",100118,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,52.49,"BANCA ESTERA TICKER",100118,100540,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.02,"BANCA ESTERA TICKER",100118,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,5.63,"BANCA ESTERA NON TICKER",100094,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,0.05,"FILIAZIONE BANCA ITALIANA",100097,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,30,"FILIAZIONE BANCA ITALIANA",100097,100119,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,8,"BANCA ESTERA NON TICKER",100097,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,6,"BANCA ESTERA NON TICKER",100097,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.15,"BANCA ESTERA TICKER",100097,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,80,"BANCA ESTERA TICKER",100097,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.05,"BANCA ESTERA NON TICKER",100100,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.13,"BANCA ESTERA TICKER",100100,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0,"FILIAZIONE BANCA ITALIANA",100123,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.02,"BANCA ESTERA NON TICKER",100123,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100123,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100123,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,50,"BANCA ESTERA TICKER",100127,100540,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,99.78,"FILIAZIONE BANCA ITALIANA",100457,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,120.7,"FILIAZIONE BANCA ITALIANA",100457,100119,"IMPIEGHI SECURED",0,"estero","AUSTRIA","longterm"
20081231,86.04,"FILIALE BANCA ITALIANA",100457,100457,"DEBITI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20081231,0.32,"FILIALE BANCA ITALIANA",100457,100457,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20081231,130.03,"FILIALE BANCA ITALIANA",100457,100457,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","longterm"
20081231,468.63,"FILIALE BANCA ITALIANA",100457,100457,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20081231,1.25,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,15.92,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,75,"BANCA ESTERA TICKER",100457,100400,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,0.54,"BANCA ESTERA TICKER",100457,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,16.53,"BANCA ESTERA TICKER",100457,100540,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,3.73,"BANCA ESTERA TICKER",100457,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,6.03,"BANCA ESTERA TICKER",100457,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,40,"FILIAZIONE BANCA ITALIANA",100459,100459,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20081231,3.00E-006,"BANCA ESTERA TICKER",100048,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,8,"BANCA ESTERA NON TICKER",100051,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,20,"BANCA ESTERA TICKER",100051,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0,"BANCA ESTERA TICKER",100051,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.25,"BANCA ESTERA NON TICKER",100263,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"FILIAZIONE BANCA ITALIANA",100272,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0,"FILIAZIONE BANCA ITALIANA",100277,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,5.02,"BANCA ESTERA TICKER",100064,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,15,"BANCA ESTERA TICKER",100064,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.06,"FILIAZIONE BANCA ITALIANA",100366,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.04,"BANCA ESTERA TICKER",100366,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.03,"FILIAZIONE BANCA ITALIANA",100367,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.09,"BANCA ESTERA NON TICKER",100367,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,10,"BANCA ESTERA NON TICKER",100367,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,1.43,"BANCA ESTERA TICKER",100367,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,2.22,"BANCA ESTERA TICKER",100367,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0,"FILIAZIONE BANCA ITALIANA",100278,100044,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.73,"BANCA ESTERA NON TICKER",100278,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,1.96,"BANCA ESTERA TICKER",100278,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"BANCA ESTERA NON TICKER",100280,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,30,"FILIAZIONE BANCA ITALIANA",100287,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.33,"FILIAZIONE BANCA ITALIANA",100287,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,46.53,"BANCA ESTERA NON TICKER",100287,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.04,"BANCA ESTERA NON TICKER",100287,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.59,"BANCA ESTERA TICKER",100287,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.5,"BANCA ESTERA TICKER",100287,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"FILIAZIONE BANCA ITALIANA",100297,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100297,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.11,"FILIAZIONE BANCA ITALIANA",100304,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.06,"FILIAZIONE BANCA ITALIANA",100309,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.04,"BANCA ESTERA TICKER",100309,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.03,"BANCA ESTERA TICKER",100309,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"FILIAZIONE BANCA ITALIANA",100754,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.17,"BANCA ESTERA NON TICKER",100754,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,10,"BANCA ESTERA TICKER",100754,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.12,"BANCA ESTERA TICKER",100754,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"FILIAZIONE BANCA ITALIANA",100755,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100755,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100756,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.14,"FILIAZIONE BANCA ITALIANA",100757,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100757,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.02,"FILIAZIONE BANCA ITALIANA",100724,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,10,"BANCA ESTERA NON TICKER",100726,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,7.5,"BANCA ESTERA TICKER",100726,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,28.25,"BANCA ESTERA TICKER",100726,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,0.03,"FILIAZIONE BANCA ITALIANA",100729,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"BANCA ESTERA NON TICKER",100729,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0,"BANCA ESTERA TICKER",100729,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.06,"BANCA ESTERA TICKER",100732,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0,"FILIAZIONE BANCA ITALIANA",100734,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,7.19,"FILIAZIONE BANCA ITALIANA",100734,100119,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0,"BANCA ESTERA TICKER",100734,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,1.43,"BANCA ESTERA NON TICKER",100736,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,3.57,"BANCA ESTERA TICKER",100736,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,6.79,"BANCA ESTERA TICKER",100736,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,0.06,"BANCA ESTERA TICKER",100736,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,2451.77,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","longterm"
20081231,258.66,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20081231,25.07,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20081231,40,"BANCA ESTERA TICKER",100377,100540,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,75,"BANCA ESTERA TICKER",100377,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,0.01,"FILIAZIONE BANCA ITALIANA",100066,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.07,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.01,"BANCA ESTERA TICKER",100066,100373,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.02,"BANCA ESTERA TICKER",100066,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,5.6,"BANCA ESTERA TICKER",100398,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20081231,0.03,"BANCA ESTERA NON TICKER",100559,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,0.03,"BANCA ESTERA TICKER",100559,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20081231,95,"BANCA ESTERA NON TICKER",100151,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,147.96,"BANCA ESTERA TICKER",100151,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20081231,4.75,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","longterm"
20081231,14.63,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","nonsignif"
