"DATA_CONTABILE","importo","natura_controp","CTP_CAPOGRU","ctp_controp","NATURA_RAPPORTO","infragruppo","location","statoctp","maturity"
20110630,0.04,"BANCA ITALIANA",100118,100672,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.06,"BANCA ITALIANA",100118,100491,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.07,"BANCA ITALIANA",100118,100493,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.04,"BANCA ITALIANA",100118,100495,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,11,"BANCA ITALIANA",100118,100497,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.04,"BANCA ITALIANA",100118,100499,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,9.03,"BANCA ITALIANA",100118,100506,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0,"BANCA ITALIANA",100118,100677,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,17.83,"BANCA ITALIANA",100118,100679,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.03,"BANCA ITALIANA",100118,100682,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.06,"BANCA ITALIANA",100118,100687,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,12.03,"BANCA ITALIANA",100118,100203,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.17,"BANCA ITALIANA",100118,100204,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.07,"BANCA ITALIANA",100118,100205,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.04,"BANCA ITALIANA",100118,100206,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.01,"BANCA ITALIANA",100118,100217,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,8.58,"BANCA ITALIANA",100118,100233,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,4.64,"BANCA ITALIANA",100118,100238,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,10,"BANCA ITALIANA",100118,100241,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,24,"BANCA ITALIANA",100118,100245,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.09,"BANCA ITALIANA",100118,100255,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.64,"BANCA ITALIANA",100118,100563,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,10.02,"BANCA ITALIANA",100118,100564,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,11.65,"BANCA ITALIANA",100118,100034,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,2.97,"BANCA ITALIANA",100118,100038,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,18.23,"BANCA ITALIANA",100118,100572,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.27,"BANCA ITALIANA",100118,100576,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,2,"BANCA ITALIANA",100118,100578,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,5.15,"BANCA ITALIANA",100118,100080,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.03,"BANCA ITALIANA",100118,100083,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.12,"BANCA ITALIANA",100118,100084,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,4.01,"BANCA ITALIANA",100118,100089,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,22.26,"BANCA ITALIANA",100118,100405,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.26,"BANCA ITALIANA",100118,100409,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.02,"BANCA ITALIANA",100118,100412,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.02,"BANCA ITALIANA",100118,100414,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.03,"BANCA ITALIANA",100118,100417,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,146.75,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100377,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100165,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,51.46,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100066,"DEBITI SECURED",0,"domest","ITALIA","nonsignif"
20110630,5.19,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100066,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.86,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100398,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100001,"DEBITI UNSECURED",0,"domest","ITALIA","nonsignif"
20110630,0.64,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100001,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100025,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,3.8,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100544,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.89,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100553,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100144,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1.79,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100149,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.08,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100151,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1.78,"FILIAZIONE ITALIANA BANCA ESTERA",100118,100156,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1.83,"BANCA ITALIANA",100421,100119,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1.13,"BANCA ITALIANA",100421,100457,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1.44,"BANCA ITALIANA",100092,100118,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,5.53,"BANCA ITALIANA",100092,100097,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0,"BANCA ITALIANA",100092,100119,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1.13,"BANCA ITALIANA",100092,100457,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.14,"BANCA ITALIANA",100092,100463,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.14,"BANCA ITALIANA",100092,100309,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.05,"BANCA ITALIANA",100092,100757,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,4.54,"FILIAZIONE ITALIANA BANCA ESTERA",100092,100066,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,217.72,"FILIAZIONE ITALIANA BANCA ESTERA",100092,100400,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,0.01,"BANCA ITALIANA",100093,100118,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1579.49,"BANCA ITALIANA",100093,100093,"DEBITI SECURED",1,"domest","ITALIA","nonsignif"
20110630,215,"BANCA ITALIANA",100093,100093,"DEBITI UNSECURED",1,"domest","ITALIA","longterm"
20110630,7066.06,"BANCA ITALIANA",100093,100093,"DEBITI UNSECURED",1,"domest","ITALIA","overnight"
20110630,5,"BANCA ITALIANA",100093,100094,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,35.9,"BANCA ITALIANA",100093,100119,"DEBITI SECURED",0,"domest","ITALIA","nonsignif"
20110630,20,"BANCA ITALIANA",100093,100119,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,0.6,"BANCA ITALIANA",100093,100119,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,13.33,"BANCA ITALIANA",100093,100123,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,49.08,"BANCA ITALIANA",100093,100127,"DEBITI SECURED",0,"domest","ITALIA","nonsignif"
20110630,8,"BANCA ITALIANA",100093,100127,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,1.1,"BANCA ITALIANA",100093,100127,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,10,"BANCA ITALIANA",100093,100457,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,125,"BANCA ITALIANA",100093,100457,"DEBITI UNSECURED",0,"domest","ITALIA","nonsignif"
20110630,286.95,"BANCA ITALIANA",100093,100457,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,618.87,"BANCA ITALIANA",100093,100463,"DEBITI SECURED",0,"domest","ITALIA","nonsignif"
20110630,29,"BANCA ITALIANA",100093,100463,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,14.2,"BANCA ITALIANA",100093,100463,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,100,"BANCA ITALIANA",100093,100047,"DEBITI UNSECURED",0,"domest","ITALIA","nonsignif"
20110630,0.21,"BANCA ITALIANA",100093,100047,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1,"BANCA ITALIANA",100093,100257,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,0.03,"BANCA ITALIANA",100093,100064,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,10,"BANCA ITALIANA",100093,100359,"DEBITI UNSECURED",0,"domest","ITALIA","nonsignif"
20110630,7.46,"BANCA ITALIANA",100093,100278,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.73,"BANCA ITALIANA",100093,100287,"DEBITI SECURED",0,"domest","ITALIA","nonsignif"
20110630,5,"BANCA ITALIANA",100093,100287,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,43.61,"BANCA ITALIANA",100093,100287,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,5,"BANCA ITALIANA",100093,100289,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,5,"BANCA ITALIANA",100093,100297,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,5,"BANCA ITALIANA",100093,100303,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,20,"BANCA ITALIANA",100093,100304,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,5,"BANCA ITALIANA",100093,100305,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,5,"BANCA ITALIANA",100093,100306,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,1.75,"BANCA ITALIANA",100093,100309,"DEBITI SECURED",0,"domest","ITALIA","nonsignif"
20110630,20,"BANCA ITALIANA",100093,100309,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,18.89,"BANCA ITALIANA",100093,100309,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.46,"BANCA ITALIANA",100093,100718,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,1.32,"BANCA ITALIANA",100093,100756,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,5,"BANCA ITALIANA",100093,100728,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,10,"BANCA ITALIANA",100093,100730,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,0.06,"BANCA ITALIANA",100093,100496,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.01,"FILIAZIONE ITALIANA BANCA ESTERA",100093,100066,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,2.52,"FILIAZIONE ITALIANA BANCA ESTERA",100093,100386,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0,"FILIAZIONE ITALIANA BANCA ESTERA",100093,100559,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.43,"FILIAZIONE ITALIANA BANCA ESTERA",100093,100144,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,59.51,"BANCA ITALIANA",100094,100100,"DEBITI UNSECURED",0,"domest","ITALIA","nonsignif"
20110630,7.95,"BANCA ITALIANA",100094,100100,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,10.42,"BANCA ITALIANA",100094,100119,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,1.86,"BANCA ITALIANA",100094,100119,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.01,"BANCA ITALIANA",100094,100457,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,7,"BANCA ITALIANA",100094,100041,"DEBITI UNSECURED",0,"domest","ITALIA","nonsignif"
20110630,0,"BANCA ITALIANA",100094,100064,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,11,"BANCA ITALIANA",100094,100064,"DEBITI UNSECURED",0,"domest","ITALIA","nonsignif"
20110630,0.24,"BANCA ITALIANA",100094,100367,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.88,"BANCA ITALIANA",100094,100287,"DEBITI UNSECURED",0,"domest","ITALIA","longterm"
20110630,0.41,"BANCA ITALIANA",100094,100718,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.15,"BANCA ITALIANA",100094,100754,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
20110630,0.77,"BANCA ITALIANA",100094,100621,"DEBITI UNSECURED",0,"domest","ITALIA","overnight"
